"LineNumber","LineDescription","TimePeriod","DataValue"
"20","Other","1947","1,583"
"20","Other","1948","434"
"20","Other","1949","169"
"20","Other","1950","118"
"20","Other","1951","156"
"20","Other","1952","454"
"20","Other","1953","357"
"20","Other","1954","324"
"20","Other","1955","298"
"20","Other","1956","194"
"20","Other","1957","124"
"20","Other","1958","66"
"20","Other","1959","13"
"20","Other","1960","2"
"20","Other","1961","1"
"20","Other","1962","1"
"20","Other","1963","1"
"20","Other","1964","1"
"20","Other","2015","2,077"
"20","Other","2016","3,620"
"20","Other","2017","12,223"
"20","Other","2018","13,834"
"20","Other","2019","15,715"
"20","Other","2020","22,040"
"20","Other","2021","24,458"
"20","Other","2022","25,846"
"20","Other","2023","30,905"
"20","Other","2024","37,526"
"21","Supplemental Nutrition Assistance Program (SNAP)","1961","7"
"21","Supplemental Nutrition Assistance Program (SNAP)","1962","14"
"21","Supplemental Nutrition Assistance Program (SNAP)","1963","26"
"21","Supplemental Nutrition Assistance Program (SNAP)","1964","28"
"21","Supplemental Nutrition Assistance Program (SNAP)","1965","45"
"21","Supplemental Nutrition Assistance Program (SNAP)","1966","84"
"21","Supplemental Nutrition Assistance Program (SNAP)","1967","139"
"21","Supplemental Nutrition Assistance Program (SNAP)","1968","198"
"21","Supplemental Nutrition Assistance Program (SNAP)","1969","264"
"21","Supplemental Nutrition Assistance Program (SNAP)","1970","1,103"
"21","Supplemental Nutrition Assistance Program (SNAP)","1971","1,698"
"21","Supplemental Nutrition Assistance Program (SNAP)","1972","1,980"
"21","Supplemental Nutrition Assistance Program (SNAP)","1973","2,209"
"21","Supplemental Nutrition Assistance Program (SNAP)","1974","3,433"
"21","Supplemental Nutrition Assistance Program (SNAP)","1975","4,597"
"21","Supplemental Nutrition Assistance Program (SNAP)","1976","4,598"
"21","Supplemental Nutrition Assistance Program (SNAP)","1977","4,394"
"21","Supplemental Nutrition Assistance Program (SNAP)","1978","4,585"
"21","Supplemental Nutrition Assistance Program (SNAP)","1979","6,332"
"21","Supplemental Nutrition Assistance Program (SNAP)","1980","8,214"
"21","Supplemental Nutrition Assistance Program (SNAP)","1981","10,065"
"21","Supplemental Nutrition Assistance Program (SNAP)","1982","9,896"
"21","Supplemental Nutrition Assistance Program (SNAP)","1983","11,066"
"21","Supplemental Nutrition Assistance Program (SNAP)","1984","10,669"
"21","Supplemental Nutrition Assistance Program (SNAP)","1985","10,690"
"21","Supplemental Nutrition Assistance Program (SNAP)","1986","10,553"
"21","Supplemental Nutrition Assistance Program (SNAP)","1987","10,607"
"21","Supplemental Nutrition Assistance Program (SNAP)","1988","11,213"
"21","Supplemental Nutrition Assistance Program (SNAP)","1989","12,325"
"21","Supplemental Nutrition Assistance Program (SNAP)","1990","14,741"
"21","Supplemental Nutrition Assistance Program (SNAP)","1991","18,264"
"21","Supplemental Nutrition Assistance Program (SNAP)","1992","21,295"
"21","Supplemental Nutrition Assistance Program (SNAP)","1993","22,211"
"21","Supplemental Nutrition Assistance Program (SNAP)","1994","22,842"
"21","Supplemental Nutrition Assistance Program (SNAP)","1995","22,447"
"21","Supplemental Nutrition Assistance Program (SNAP)","1996","21,953"
"21","Supplemental Nutrition Assistance Program (SNAP)","1997","18,732"
"21","Supplemental Nutrition Assistance Program (SNAP)","1998","16,465"
"21","Supplemental Nutrition Assistance Program (SNAP)","1999","15,473"
"21","Supplemental Nutrition Assistance Program (SNAP)","2000","14,565"
"21","Supplemental Nutrition Assistance Program (SNAP)","2001","15,967"
"21","Supplemental Nutrition Assistance Program (SNAP)","2002","18,612"
"21","Supplemental Nutrition Assistance Program (SNAP)","2003","22,125"
"21","Supplemental Nutrition Assistance Program (SNAP)","2004","25,946"
"21","Supplemental Nutrition Assistance Program (SNAP)","2005","29,492"
"21","Supplemental Nutrition Assistance Program (SNAP)","2006","29,390"
"21","Supplemental Nutrition Assistance Program (SNAP)","2007","30,921"
"21","Supplemental Nutrition Assistance Program (SNAP)","2008","37,034"
"21","Supplemental Nutrition Assistance Program (SNAP)","2009","54,762"
"21","Supplemental Nutrition Assistance Program (SNAP)","2010","66,515"
"21","Supplemental Nutrition Assistance Program (SNAP)","2011","72,728"
"21","Supplemental Nutrition Assistance Program (SNAP)","2012","74,851"
"21","Supplemental Nutrition Assistance Program (SNAP)","2013","74,657"
"21","Supplemental Nutrition Assistance Program (SNAP)","2014","69,409"
"21","Supplemental Nutrition Assistance Program (SNAP)","2015","68,737"
"21","Supplemental Nutrition Assistance Program (SNAP)","2016","65,502"
"21","Supplemental Nutrition Assistance Program (SNAP)","2017","64,255"
"21","Supplemental Nutrition Assistance Program (SNAP)","2018","58,190"
"21","Supplemental Nutrition Assistance Program (SNAP)","2019","54,712"
"21","Supplemental Nutrition Assistance Program (SNAP)","2020","94,946"
"21","Supplemental Nutrition Assistance Program (SNAP)","2021","151,169"
"21","Supplemental Nutrition Assistance Program (SNAP)","2022","132,923"
"21","Supplemental Nutrition Assistance Program (SNAP)","2023","111,150"
"21","Supplemental Nutrition Assistance Program (SNAP)","2024","97,391"
"22","Black lung benefits","1970","110"
"22","Black lung benefits","1971","379"
"22","Black lung benefits","1972","554"
"22","Black lung benefits","1973","1,057"
"22","Black lung benefits","1974","957"
"22","Black lung benefits","1975","957"
"22","Black lung benefits","1976","981"
"22","Black lung benefits","1977","972"
"22","Black lung benefits","1978","1,038"
"22","Black lung benefits","1979","1,724"
"22","Black lung benefits","1980","1,751"
"22","Black lung benefits","1981","1,724"
"22","Black lung benefits","1982","1,651"
"22","Black lung benefits","1983","1,688"
"22","Black lung benefits","1984","1,636"
"22","Black lung benefits","1985","1,599"
"22","Black lung benefits","1986","1,579"
"22","Black lung benefits","1987","1,541"
"22","Black lung benefits","1988","1,499"
"22","Black lung benefits","1989","1,477"
"22","Black lung benefits","1990","1,435"
"22","Black lung benefits","1991","1,413"
"22","Black lung benefits","1992","1,396"
"22","Black lung benefits","1993","1,354"
"22","Black lung benefits","1994","1,300"
"22","Black lung benefits","1995","1,216"
"22","Black lung benefits","1996","1,151"
"22","Black lung benefits","1997","1,089"
"22","Black lung benefits","1998","994"
"22","Black lung benefits","1999","985"
"22","Black lung benefits","2000","931"
"22","Black lung benefits","2001","866"
"22","Black lung benefits","2002","839"
"22","Black lung benefits","2003","778"
"22","Black lung benefits","2004","714"
"22","Black lung benefits","2005","661"
"22","Black lung benefits","2006","612"
"22","Black lung benefits","2007","566"
"22","Black lung benefits","2008","522"
"22","Black lung benefits","2009","480"
"22","Black lung benefits","2010","444"
"22","Black lung benefits","2011","404"
"22","Black lung benefits","2012","367"
"22","Black lung benefits","2013","335"
"22","Black lung benefits","2014","304"
"22","Black lung benefits","2015","283"
"22","Black lung benefits","2016","274"
"22","Black lung benefits","2017","266"
"22","Black lung benefits","2018","248"
"22","Black lung benefits","2019","230"
"22","Black lung benefits","2020","213"
"22","Black lung benefits","2021","195"
"22","Black lung benefits","2022","182"
"22","Black lung benefits","2023","175"
"22","Black lung benefits","2024","173"
"23","Supplemental security income","1974","3,959"
"23","Supplemental security income","1975","4,437"
"23","Supplemental security income","1976","4,631"
"23","Supplemental security income","1977","4,743"
"23","Supplemental security income","1978","4,920"
"23","Supplemental security income","1979","5,321"
"23","Supplemental security income","1980","5,905"
"23","Supplemental security income","1981","6,551"
"23","Supplemental security income","1982","6,923"
"23","Supplemental security income","1983","7,433"
"23","Supplemental security income","1984","8,284"
"23","Supplemental security income","1985","8,775"
"23","Supplemental security income","1986","9,496"
"23","Supplemental security income","1987","10,027"
"23","Supplemental security income","1988","10,733"
"23","Supplemental security income","1989","11,605"
"23","Supplemental security income","1990","12,892"
"23","Supplemental security income","1991","14,764"
"23","Supplemental security income","1992","18,245"
"23","Supplemental security income","1993","20,719"
"23","Supplemental security income","1994","22,469"
"23","Supplemental security income","1995","23,917"
"23","Supplemental security income","1996","25,262"
"23","Supplemental security income","1997","25,455"
"23","Supplemental security income","1998","26,402"
"23","Supplemental security income","1999","26,802"
"23","Supplemental security income","2000","27,287"
"23","Supplemental security income","2001","28,702"
"23","Supplemental security income","2002","29,895"
"23","Supplemental security income","2003","30,684"
"23","Supplemental security income","2004","31,883"
"23","Supplemental security income","2005","33,054"
"23","Supplemental security income","2006","34,732"
"23","Supplemental security income","2007","36,879"
"23","Supplemental security income","2008","38,650"
"23","Supplemental security income","2009","42,623"
"23","Supplemental security income","2010","44,599"
"23","Supplemental security income","2011","45,993"
"23","Supplemental security income","2012","48,762"
"23","Supplemental security income","2013","50,617"
"23","Supplemental security income","2014","51,567"
"23","Supplemental security income","2015","52,306"
"23","Supplemental security income","2016","52,147"
"23","Supplemental security income","2017","52,046"
"23","Supplemental security income","2018","52,533"
"23","Supplemental security income","2019","53,436"
"23","Supplemental security income","2020","53,626"
"23","Supplemental security income","2021","52,720"
"23","Supplemental security income","2022","54,260"
"23","Supplemental security income","2023","57,932"
"23","Supplemental security income","2024","59,967"
"24","Direct relief","1935","2"
"24","Direct relief","1936","20"
"24","Direct relief","1937","36"
"24","Direct relief","1938","23"
"24","Direct relief","1939","22"
"24","Direct relief","1940","63"
"24","Direct relief","1941","137"
"24","Direct relief","1942","108"
"24","Direct relief","1943","9"
"25","Refundable tax credits","1976","1,271"
"25","Refundable tax credits","1977","1,262"
"25","Refundable tax credits","1978","1,132"
"25","Refundable tax credits","1979","1,069"
"25","Refundable tax credits","1980","1,983"
"25","Refundable tax credits","1981","1,933"
"25","Refundable tax credits","1982","1,834"
"25","Refundable tax credits","1983","1,769"
"25","Refundable tax credits","1984","1,694"
"25","Refundable tax credits","1985","1,577"
"25","Refundable tax credits","1986","2,009"
"25","Refundable tax credits","1987","1,936"
"25","Refundable tax credits","1988","3,711"
"25","Refundable tax credits","1989","5,646"
"25","Refundable tax credits","1990","6,313"
"25","Refundable tax credits","1991","7,175"
"25","Refundable tax credits","1992","10,549"
"25","Refundable tax credits","1993","11,649"
"25","Refundable tax credits","1994","13,985"
"25","Refundable tax credits","1995","19,903"
"25","Refundable tax credits","1996","24,336"
"25","Refundable tax credits","1997","27,413"
"25","Refundable tax credits","1998","29,192"
"25","Refundable tax credits","1999","30,741"
"25","Refundable tax credits","2000","31,278"
"25","Refundable tax credits","2001","31,189"
"25","Refundable tax credits","2002","37,266"
"25","Refundable tax credits","2003","42,942"
"25","Refundable tax credits","2004","46,678"
"25","Refundable tax credits","2005","54,052"
"25","Refundable tax credits","2006","56,668"
"25","Refundable tax credits","2007","60,123"
"25","Refundable tax credits","2008","159,908"
"25","Refundable tax credits","2009","76,810"
"25","Refundable tax credits","2010","144,341"
"25","Refundable tax credits","2011","151,420"
"25","Refundable tax credits","2012","98,683"
"25","Refundable tax credits","2013","97,626"
"25","Refundable tax credits","2014","114,996"
"25","Refundable tax credits","2015","125,884"
"25","Refundable tax credits","2016","130,814"
"25","Refundable tax credits","2017","136,911"
"25","Refundable tax credits","2018","148,318"
"25","Refundable tax credits","2019","157,668"
"25","Refundable tax credits","2020","430,656"
"25","Refundable tax credits","2021","856,583"
"25","Refundable tax credits","2022","343,287"
"25","Refundable tax credits","2023","195,906"
"25","Refundable tax credits","2024","228,809"
"26","Other","1929","111"
"26","Other","1930","110"
"26","Other","1931","112"
"26","Other","1932","118"
"26","Other","1933","102"
"26","Other","1934","96"
"26","Other","1935","92"
"26","Other","1936","86"
"26","Other","1937","82"
"26","Other","1938","62"
"26","Other","1939","24"
"26","Other","1940","19"
"26","Other","1941","32"
"26","Other","1942","78"
"26","Other","1943","195"
"26","Other","1944","295"
"26","Other","1945","240"
"26","Other","1946","130"
"26","Other","1947","297"
"26","Other","1948","336"
"26","Other","1949","340"
"26","Other","1950","362"
"26","Other","1951","295"
"26","Other","1952","222"
"26","Other","1953","189"
"26","Other","1954","123"
"26","Other","1955","114"
"26","Other","1956","110"
"26","Other","1957","132"
"26","Other","1958","183"
"26","Other","1959","224"
"26","Other","1960","244"
"26","Other","1961","297"
"26","Other","1962","375"
"26","Other","1963","441"
"26","Other","1964","564"
"26","Other","1965","746"
"26","Other","1966","1,010"
"26","Other","1967","1,298"
"26","Other","1968","1,440"
"26","Other","1969","1,711"
"26","Other","1970","2,125"
"26","Other","1971","2,432"
"26","Other","1972","2,580"
"26","Other","1973","2,609"
"26","Other","1974","2,875"
"26","Other","1975","4,951"
"26","Other","1976","4,290"
"26","Other","1977","4,667"
"26","Other","1978","6,143"
"26","Other","1979","6,833"
"26","Other","1980","10,891"
"26","Other","1981","10,017"
"26","Other","1982","8,169"
"26","Other","1983","8,930"
"26","Other","1984","9,604"
"26","Other","1985","9,622"
"26","Other","1986","10,126"
"26","Other","1987","10,493"
"26","Other","1988","11,324"
"26","Other","1989","13,592"
"26","Other","1990","13,507"
"26","Other","1991","14,711"
"26","Other","1992","16,067"
"26","Other","1993","17,211"
"26","Other","1994","16,563"
"26","Other","1995","17,009"
"26","Other","1996","17,201"
"26","Other","1997","17,804"
"26","Other","1998","19,767"
"26","Other","1999","20,667"
"26","Other","2000","21,227"
"26","Other","2001","25,481"
"26","Other","2002","28,081"
"26","Other","2003","30,437"
"26","Other","2004","37,668"
"26","Other","2005","36,668"
"26","Other","2006","36,758"
"26","Other","2007","37,807"
"26","Other","2008","44,631"
"26","Other","2009","79,463"
"26","Other","2010","80,406"
"26","Other","2011","68,112"
"26","Other","2012","66,335"
"26","Other","2013","63,328"
"26","Other","2014","67,000"
"26","Other","2015","65,801"
"26","Other","2016","65,511"
"26","Other","2017","63,206"
"26","Other","2018","60,646"
"26","Other","2019","61,450"
"26","Other","2020","191,677"
"26","Other","2021","106,195"
"26","Other","2022","92,004"
"26","Other","2023","82,553"
"26","Other","2024","86,425"
"27","State and local","1929","146"
"27","State and local","1930","186"
"27","State and local","1931","263"
"27","State and local","1932","407"
"27","State and local","1933","649"
"27","State and local","1934","834"
"27","State and local","1935","1,045"
"27","State and local","1936","725"
"27","State and local","1937","879"
"27","State and local","1938","1,058"
"27","State and local","1939","1,115"
"27","State and local","1940","1,099"
"27","State and local","1941","1,067"
"27","State and local","1942","1,035"
"27","State and local","1943","1,010"
"27","State and local","1944","1,023"
"27","State and local","1945","1,088"
"27","State and local","1946","1,468"
"27","State and local","1947","2,045"
"27","State and local","1948","2,695"
"27","State and local","1949","2,657"
"27","State and local","1950","3,190"
"27","State and local","1951","2,644"
"27","State and local","1952","2,913"
"27","State and local","1953","2,972"
"27","State and local","1954","3,067"
"27","State and local","1955","3,252"
"27","State and local","1956","3,292"
"27","State and local","1957","3,601"
"27","State and local","1958","4,035"
"27","State and local","1959","4,339"
"27","State and local","1960","4,561"
"27","State and local","1961","4,982"
"27","State and local","1962","5,340"
"27","State and local","1963","5,697"
"27","State and local","1964","6,154"
"27","State and local","1965","6,651"
"27","State and local","1966","7,621"
"27","State and local","1967","9,232"
"27","State and local","1968","11,446"
"27","State and local","1969","13,217"
"27","State and local","1970","16,101"
"27","State and local","1971","19,332"
"27","State and local","1972","21,953"
"27","State and local","1973","24,084"
"27","State and local","1974","25,276"
"27","State and local","1975","30,802"
"27","State and local","1976","34,138"
"27","State and local","1977","37,039"
"27","State and local","1978","40,767"
"27","State and local","1979","44,316"
"27","State and local","1980","51,201"
"27","State and local","1981","57,090"
"27","State and local","1982","61,197"
"27","State and local","1983","66,906"
"27","State and local","1984","71,169"
"27","State and local","1985","77,260"
"27","State and local","1986","84,344"
"27","State and local","1987","90,726"
"27","State and local","1988","98,501"
"27","State and local","1989","109,348"
"27","State and local","1990","127,655"
"27","State and local","1991","156,517"
"27","State and local","1992","179,996"
"27","State and local","1993","195,210"
"27","State and local","1994","206,707"
"27","State and local","1995","217,636"
"27","State and local","1996","224,255"
"27","State and local","1997","227,558"
"27","State and local","1998","235,779"
"27","State and local","1999","252,349"
"27","State and local","2000","271,434"
"27","State and local","2001","305,070"
"27","State and local","2002","333,026"
"27","State and local","2003","353,524"
"27","State and local","2004","384,968"
"27","State and local","2005","406,543"
"27","State and local","2006","403,920"
"27","State and local","2007","433,995"
"27","State and local","2008","456,110"
"27","State and local","2009","493,179"
"27","State and local","2010","523,926"
"27","State and local","2011","530,685"
"27","State and local","2012","540,752"
"27","State and local","2013","564,382"
"27","State and local","2014","617,541"
"27","State and local","2015","665,280"
"27","State and local","2016","693,059"
"27","State and local","2017","709,653"
"27","State and local","2018","731,121"
"27","State and local","2019","762,733"
"27","State and local","2020","815,731"
"27","State and local","2021","907,673"
"27","State and local","2022","1,020,036"
"27","State and local","2023","1,065,795"
"27","State and local","2024","1,139,998"
"28","Benefits from social insurance funds","1942","0"
"28","Benefits from social insurance funds","1943","3"
"28","Benefits from social insurance funds","1944","5"
"28","Benefits from social insurance funds","1945","5"
"28","Benefits from social insurance funds","1946","88"
"28","Benefits from social insurance funds","1947","117"
"28","Benefits from social insurance funds","1948","131"
"28","Benefits from social insurance funds","1949","145"
"28","Benefits from social insurance funds","1950","167"
"28","Benefits from social insurance funds","1951","183"
"28","Benefits from social insurance funds","1952","205"
"28","Benefits from social insurance funds","1953","223"
"28","Benefits from social insurance funds","1954","248"
"28","Benefits from social insurance funds","1955","262"
"28","Benefits from social insurance funds","1956","289"
"28","Benefits from social insurance funds","1957","312"
"28","Benefits from social insurance funds","1958","357"
"28","Benefits from social insurance funds","1959","384"
"28","Benefits from social insurance funds","1960","432"
"28","Benefits from social insurance funds","1961","480"
"28","Benefits from social insurance funds","1962","533"
"28","Benefits from social insurance funds","1963","596"
"28","Benefits from social insurance funds","1964","633"
"28","Benefits from social insurance funds","1965","663"
"28","Benefits from social insurance funds","1966","700"
"28","Benefits from social insurance funds","1967","754"
"28","Benefits from social insurance funds","1968","811"
"28","Benefits from social insurance funds","1969","886"
"28","Benefits from social insurance funds","1970","938"
"28","Benefits from social insurance funds","1971","985"
"28","Benefits from social insurance funds","1972","1,107"
"28","Benefits from social insurance funds","1973","1,246"
"28","Benefits from social insurance funds","1974","1,371"
"28","Benefits from social insurance funds","1975","1,483"
"28","Benefits from social insurance funds","1976","1,711"
"28","Benefits from social insurance funds","1977","1,945"
"28","Benefits from social insurance funds","1978","2,184"
"28","Benefits from social insurance funds","1979","2,534"
"28","Benefits from social insurance funds","1980","2,790"
"28","Benefits from social insurance funds","1981","3,178"
"28","Benefits from social insurance funds","1982","3,658"
"28","Benefits from social insurance funds","1983","3,977"
"28","Benefits from social insurance funds","1984","4,424"
"28","Benefits from social insurance funds","1985","4,902"
"28","Benefits from social insurance funds","1986","5,452"
"28","Benefits from social insurance funds","1987","6,384"
"28","Benefits from social insurance funds","1988","7,210"
"28","Benefits from social insurance funds","1989","7,912"
"28","Benefits from social insurance funds","1990","9,248"
"28","Benefits from social insurance funds","1991","10,530"
"28","Benefits from social insurance funds","1992","11,480"
"28","Benefits from social insurance funds","1993","11,370"
"28","Benefits from social insurance funds","1994","10,974"
"28","Benefits from social insurance funds","1995","10,736"
"28","Benefits from social insurance funds","1996","10,954"
"28","Benefits from social insurance funds","1997","10,729"
"28","Benefits from social insurance funds","1998","10,384"
"28","Benefits from social insurance funds","1999","10,626"
"28","Benefits from social insurance funds","2000","11,384"
"28","Benefits from social insurance funds","2001","12,698"
"28","Benefits from social insurance funds","2002","14,190"
"28","Benefits from social insurance funds","2003","15,685"
"28","Benefits from social insurance funds","2004","16,830"
"28","Benefits from social insurance funds","2005","16,987"
"28","Benefits from social insurance funds","2006","16,559"
"28","Benefits from social insurance funds","2007","16,699"
"28","Benefits from social insurance funds","2008","17,003"
"28","Benefits from social insurance funds","2009","17,265"
"28","Benefits from social insurance funds","2010","17,186"
"28","Benefits from social insurance funds","2011","16,275"
"28","Benefits from social insurance funds","2012","15,697"
"28","Benefits from social insurance funds","2013","15,656"
"28","Benefits from social insurance funds","2014","16,079"
"28","Benefits from social insurance funds","2015","15,455"
"28","Benefits from social insurance funds","2016","15,083"
"28","Benefits from social insurance funds","2017","15,004"
"28","Benefits from social insurance funds","2018","15,370"
"28","Benefits from social insurance funds","2019","16,398"
"28","Benefits from social insurance funds","2020","17,504"
"28","Benefits from social insurance funds","2021","18,203"
"28","Benefits from social insurance funds","2022","18,802"
"28","Benefits from social insurance funds","2023","20,301"
"28","Benefits from social insurance funds","2024","21,232"
"29","Temporary disability insurance","1942","0"
"29","Temporary disability insurance","1943","3"
"29","Temporary disability insurance","1944","5"
"29","Temporary disability insurance","1945","5"
"29","Temporary disability insurance","1946","5"
"29","Temporary disability insurance","1947","22"
"29","Temporary disability insurance","1948","26"
"29","Temporary disability insurance","1949","31"
"29","Temporary disability insurance","1950","38"
"29","Temporary disability insurance","1951","36"
"29","Temporary disability insurance","1952","43"
"29","Temporary disability insurance","1953","49"
"29","Temporary disability insurance","1954","60"
"29","Temporary disability insurance","1955","63"
"29","Temporary disability insurance","1956","74"
"29","Temporary disability insurance","1957","84"
"29","Temporary disability insurance","1958","104"
"29","Temporary disability insurance","1959","113"
"29","Temporary disability insurance","1960","138"
"29","Temporary disability insurance","1961","160"
"29","Temporary disability insurance","1962","185"
"29","Temporary disability insurance","1963","229"
"29","Temporary disability insurance","1964","249"
"29","Temporary disability insurance","1965","261"
"29","Temporary disability insurance","1966","267"
"29","Temporary disability insurance","1967","285"
"29","Temporary disability insurance","1968","317"
"29","Temporary disability insurance","1969","357"
"29","Temporary disability insurance","1970","398"
"29","Temporary disability insurance","1971","399"
"29","Temporary disability insurance","1972","417"
"29","Temporary disability insurance","1973","463"
"29","Temporary disability insurance","1974","495"
"29","Temporary disability insurance","1975","517"
"29","Temporary disability insurance","1976","511"
"29","Temporary disability insurance","1977","570"
"29","Temporary disability insurance","1978","622"
"29","Temporary disability insurance","1979","695"
"29","Temporary disability insurance","1980","780"
"29","Temporary disability insurance","1981","894"
"29","Temporary disability insurance","1982","962"
"29","Temporary disability insurance","1983","996"
"29","Temporary disability insurance","1984","1,146"
"29","Temporary disability insurance","1985","1,402"
"29","Temporary disability insurance","1986","1,533"
"29","Temporary disability insurance","1987","1,638"
"29","Temporary disability insurance","1988","1,749"
"29","Temporary disability insurance","1989","1,865"
"29","Temporary disability insurance","1990","2,205"
"29","Temporary disability insurance","1991","2,759"
"29","Temporary disability insurance","1992","2,937"
"29","Temporary disability insurance","1993","2,318"
"29","Temporary disability insurance","1994","2,185"
"29","Temporary disability insurance","1995","2,099"
"29","Temporary disability insurance","1996","2,045"
"29","Temporary disability insurance","1997","2,038"
"29","Temporary disability insurance","1998","2,065"
"29","Temporary disability insurance","1999","2,223"
"29","Temporary disability insurance","2000","2,650"
"29","Temporary disability insurance","2001","3,079"
"29","Temporary disability insurance","2002","3,410"
"29","Temporary disability insurance","2003","3,646"
"29","Temporary disability insurance","2004","4,030"
"29","Temporary disability insurance","2005","4,316"
"29","Temporary disability insurance","2006","4,508"
"29","Temporary disability insurance","2007","4,780"
"29","Temporary disability insurance","2008","5,179"
"29","Temporary disability insurance","2009","5,503"
"29","Temporary disability insurance","2010","5,623"
"29","Temporary disability insurance","2011","5,512"
"29","Temporary disability insurance","2012","5,524"
"29","Temporary disability insurance","2013","5,648"
"29","Temporary disability insurance","2014","6,230"
"29","Temporary disability insurance","2015","6,124"
"29","Temporary disability insurance","2016","6,464"
"29","Temporary disability insurance","2017","6,753"
"29","Temporary disability insurance","2018","7,646"
"29","Temporary disability insurance","2019","8,475"
"29","Temporary disability insurance","2020","9,275"
"29","Temporary disability insurance","2021","9,775"
"29","Temporary disability insurance","2022","10,038"
"29","Temporary disability insurance","2023","11,878"
"29","Temporary disability insurance","2024","13,138"
"30","Workers' compensation","1946","83"
"30","Workers' compensation","1947","95"
"30","Workers' compensation","1948","105"
"30","Workers' compensation","1949","114"
"30","Workers' compensation","1950","129"
"30","Workers' compensation","1951","147"
"30","Workers' compensation","1952","162"
"30","Workers' compensation","1953","174"
"30","Workers' compensation","1954","188"
"30","Workers' compensation","1955","199"
"30","Workers' compensation","1956","215"
"30","Workers' compensation","1957","228"
"30","Workers' compensation","1958","253"
"30","Workers' compensation","1959","271"
"30","Workers' compensation","1960","294"
"30","Workers' compensation","1961","320"
"30","Workers' compensation","1962","348"
"30","Workers' compensation","1963","367"
"30","Workers' compensation","1964","384"
"30","Workers' compensation","1965","402"
"30","Workers' compensation","1966","433"
"30","Workers' compensation","1967","469"
"30","Workers' compensation","1968","494"
"30","Workers' compensation","1969","529"
"30","Workers' compensation","1970","540"
"30","Workers' compensation","1971","586"
"30","Workers' compensation","1972","690"
"30","Workers' compensation","1973","783"
"30","Workers' compensation","1974","876"
"30","Workers' compensation","1975","966"
"30","Workers' compensation","1976","1,200"
"30","Workers' compensation","1977","1,375"
"30","Workers' compensation","1978","1,562"
"30","Workers' compensation","1979","1,839"
"30","Workers' compensation","1980","2,010"
"30","Workers' compensation","1981","2,284"
"30","Workers' compensation","1982","2,696"
"30","Workers' compensation","1983","2,981"
"30","Workers' compensation","1984","3,278"
"30","Workers' compensation","1985","3,500"
"30","Workers' compensation","1986","3,919"
"30","Workers' compensation","1987","4,746"
"30","Workers' compensation","1988","5,461"
"30","Workers' compensation","1989","6,047"
"30","Workers' compensation","1990","7,043"
"30","Workers' compensation","1991","7,771"
"30","Workers' compensation","1992","8,543"
"30","Workers' compensation","1993","9,052"
"30","Workers' compensation","1994","8,789"
"30","Workers' compensation","1995","8,637"
"30","Workers' compensation","1996","8,909"
"30","Workers' compensation","1997","8,691"
"30","Workers' compensation","1998","8,319"
"30","Workers' compensation","1999","8,403"
"30","Workers' compensation","2000","8,734"
"30","Workers' compensation","2001","9,619"
"30","Workers' compensation","2002","10,780"
"30","Workers' compensation","2003","12,039"
"30","Workers' compensation","2004","12,800"
"30","Workers' compensation","2005","12,671"
"30","Workers' compensation","2006","12,051"
"30","Workers' compensation","2007","11,919"
"30","Workers' compensation","2008","11,824"
"30","Workers' compensation","2009","11,762"
"30","Workers' compensation","2010","11,563"
"30","Workers' compensation","2011","10,763"
"30","Workers' compensation","2012","10,173"
"30","Workers' compensation","2013","10,008"
"30","Workers' compensation","2014","9,849"
"30","Workers' compensation","2015","9,331"
"30","Workers' compensation","2016","8,619"
"30","Workers' compensation","2017","8,251"
"30","Workers' compensation","2018","7,724"
"30","Workers' compensation","2019","7,923"
"30","Workers' compensation","2020","8,229"
"30","Workers' compensation","2021","8,428"
"30","Workers' compensation","2022","8,764"
"30","Workers' compensation","2023","8,423"
"30","Workers' compensation","2024","8,094"
"31","Public assistance","1929","122"
"31","Public assistance","1930","160"
"31","Public assistance","1931","233"
"31","Public assistance","1932","374"
"31","Public assistance","1933","617"
"31","Public assistance","1934","807"
"31","Public assistance","1935","1,019"
"31","Public assistance","1936","699"
"31","Public assistance","1937","855"
"31","Public assistance","1938","1,032"
"31","Public assistance","1939","1,091"
"31","Public assistance","1940","1,079"
"31","Public assistance","1941","1,051"
"31","Public assistance","1942","1,022"
"31","Public assistance","1943","996"
"31","Public assistance","1944","1,008"
"31","Public assistance","1945","1,055"
"31","Public assistance","1946","1,246"
"31","Public assistance","1947","1,552"
"31","Public assistance","1948","1,810"
"31","Public assistance","1949","2,259"
"31","Public assistance","1950","2,443"
"31","Public assistance","1951","2,371"
"31","Public assistance","1952","2,483"
"31","Public assistance","1953","2,573"
"31","Public assistance","1954","2,745"
"31","Public assistance","1955","2,844"
"31","Public assistance","1956","2,910"
"31","Public assistance","1957","3,140"
"31","Public assistance","1958","3,524"
"31","Public assistance","1959","3,791"
"31","Public assistance","1960","3,929"
"31","Public assistance","1961","4,243"
"31","Public assistance","1962","4,600"
"31","Public assistance","1963","4,891"
"31","Public assistance","1964","5,274"
"31","Public assistance","1965","5,700"
"31","Public assistance","1966","6,551"
"31","Public assistance","1967","7,990"
"31","Public assistance","1968","10,021"
"31","Public assistance","1969","11,591"
"31","Public assistance","1970","14,273"
"31","Public assistance","1971","17,289"
"31","Public assistance","1972","19,642"
"31","Public assistance","1973","21,459"
